link,title,publish,publish time,view,danmu,like,toujinbi,collect,repost,follower,author
https://www.bilibili.com/video/av55775237,&lt;肉团儿&gt;韩国留学vlog#12 | 独自在韩国过23岁生日 | 我的一天全纪录,2019/6/16,8:00:33 PM,48000,933,1741,946,339,32,130000,肉团夫斯基
https://www.bilibili.com/video/av54640268,「浴巾」黑黄皮粉底测评第二弹 | 平价粉霜十小时实测 | 桂林一天vlog,2019/6/5,8:02:26 PM,48000,419,1857,901,557,47,53000,浴巾诶
https://www.bilibili.com/video/av64578519,【搬运】如何做茸茸的同款发型,2019/8/20,5:38:06 PM,48000,188,1299,164,999,498,14000,阿死伯格
https://www.bilibili.com/video/av66253230,元气纹理半马尾/青春活力高马尾 扁头星人的福！一秒拥有高颅顶，不伤头发不整形,2019/9/1,11:57:16 AM,48000,37,812,267,2610,82,10000,小呀么小美丽呀就是我
https://www.bilibili.com/video/av54375971,101件化妆品开箱！我的人生巅峰就在此刻！,2019/6/2,8:00:48 PM,48000,4,630,194,270,60,114000,宅小白233
https://www.bilibili.com/video/av61363814,【干货】立体感？徒手化！扁平脸修容必看攻略！改善颧骨外扩/中庭长/太阳穴凹/额头瘪/下巴后缩/眉骨低,2019/7/30,11:00:35 AM,48000,409,3485,2209,2120,118,232000,就是热啊
https://www.bilibili.com/video/av61161721,◆袖袖◆ 学生党平价护肤推荐｜均价50元！,2019/7/28,8:32:55 PM,48000,244,1556,648,1254,23,176000,Red袖袖
https://www.bilibili.com/video/av56882057,相见恨晚| 新鲜出炉的六月爱用物分享来啦！瘦脸/裤子/减肥代餐/面膜/美瞳/陈醋,2019/6/26,2:38:36 PM,48000,565,1881,340,923,24,38000,废话西
https://www.bilibili.com/video/av62785686,【露露黄了】护肤Q&amp;A | 专利抗老成分大解析！普通人到底应该几岁开始抗老？,2019/8/8,9:00:10 PM,48000,2968,3347,1634,836,539,248000,露露黄了
https://www.bilibili.com/video/av63102210,小奥汀出唇釉了？黄皮不踩雷的绝美色号！黄皮素颜真实试色,2019/8/11,7:00:24 PM,48000,112,803,290,1029,57,5259,想暴富的Edward
https://www.bilibili.com/video/av58770632,/unikong/我又绿了！ 本年度最期待的绿色眼影盘超详细测评试色和上眼,2019/7/11,7:29:56 PM,48000,172,1546,446,1228,118,98000,unikong-
https://www.bilibili.com/video/av65407702,Jia | 我的日常妆 轻欧美,2019/8/26,11:19:37 AM,48000,22,912,90,573,21,7594,Jia吃火锅不胖
https://www.bilibili.com/video/av55664650,油痘肌听我一句！逆袭经验总结！花最少的钱护肤，求你听我一句劝！！！,2019/6/15,4:38:46 PM,48000,187,1373,633,1431,155,22000,淏淏超级了不起
https://www.bilibili.com/video/av60282775,【狗太】陈情令魏无羡仿妆,2019/7/22,8:00:40 PM,48000,397,3350,731,810,88,384000,狗司令太子
https://www.bilibili.com/video/av58412633,跟我过一天：雅诗兰黛DW持妆粉底液15小时暴汗实测！,2019/7/9,6:30:06 PM,48000,316,1243,326,198,49,342000,啊哟大阿桔
https://www.bilibili.com/video/av59580760,2300元天价贵妇粉底我脑子是进水了吗？究竟值不值得买？,2019/7/17,8:22:09 PM,48000,216,1594,517,104,13,3941,很肉的莱斯利
https://www.bilibili.com/video/av55047698,【熟肉】Jeffree Star2019最新Jawbreaker系列【听译】【搬运】,2019/6/9,1:54:49 PM,48000,616,1364,417,698,96,40000,老王小树
https://www.bilibili.com/video/av64261532,水水的入秋清凉妆|灵感源于小水Baifern的ins照|Ruby幼熙,2019/8/18,7:10:11 PM,48000,630,6226,2169,2671,1324,233000,Ruby幼熙
https://www.bilibili.com/video/av55473199,外国小哥见识抖音上“东方邪术”的反应，有点意思。,2019/6/13,7:19:58 PM,48000,130,344,16,148,40,74,莫得感情的佑酱
https://www.bilibili.com/video/av63869824,美宝莲fitme粉底VS欧莱雅24小时粉底 5个色号试色 学生党平价粉底测评 美宝莲粉底液VS欧莱雅粉底液|开架粉底液测评,2019/8/16,6:00:17 PM,48000,378,1293,650,393,65,54000,Itsechochen
https://www.bilibili.com/video/av62366272,返厂维修后的第一次撸妆 —— 视频中的化妆包 近期会公布送给大家 更新持续中#我是86#,2019/8/5,9:50:08 PM,48000,409,825,305,190,121,12000,欧美妆达人Jiaruqian86
https://www.bilibili.com/video/av57399273,男生穿女装出门，偶遇全世界最大山寨Supreme门店.......,2019/7/1,2:16:50 AM,48000,239,1010,214,277,85,251000,终极死宅CC酱
https://www.bilibili.com/video/av55407830,适合单眼皮肿眼泡的日常大地色半截式轻欧美妆容教程高级不嫌脏的眼妆，你值得拥有！,2019/6/13,1:27:19 AM,48000,26,706,329,1177,65,3230,小远_Joshua
https://www.bilibili.com/video/av56919975,【俄罗斯田园猫】夏日清凉西瓜美甲，有西瓜的夏天才完整噢,2019/6/26,9:14:47 PM,48000,45,2078,295,507,93,276000,俄罗斯田园猫
https://www.bilibili.com/video/av54916090,千呼万唤【腮红】上集（偏专柜）|大热网红色|你们常问的手链倩碧小雏菊、GLOSSIER、NARS、MAC、JOUER、3CE、HOURGLASS,2019/6/8,11:32:41 AM,48000,170,1495,480,1650,332,15000,望逗AnnabelleQ
https://www.bilibili.com/video/av56341294,不懂老兮帮我化了一个超A红毯妆！顺便聊了聊女明星底妆的秘密，还有谁最难搞~【TreeTree吴】,2019/6/23,8:00:34 PM,48000,1036,3835,2469,1338,228,107000,TreeTree吴
https://www.bilibili.com/video/av56361687,【完美日记动物眼影-斑虎盘】满满元气 夏日金橘眼妆,2019/6/22,7:00:25 PM,48000,63,744,250,1835,203,23000,葱果果
https://www.bilibili.com/video/av54440611,【干货满满！！最美毕业妆容/证件妆】,2019/6/3,11:52:57 AM,48000,46,1032,253,1285,40,192000,LiLi长不大
https://www.bilibili.com/video/av64442307,无滤镜自然光这些平价色号也很美！｜月度爱用物上线,2019/8/20,5:00:15 PM,48000,1101,1752,1047,693,31,235000,懒鱼才会胖
https://www.bilibili.com/video/av64418768,中字 | 翻译到吐血！大干货！新手向！粉底液！韩国美妆品牌romand创始人闵赛伦课堂 哑光or水润粉底液的涂法？刷子怎么选择？,2019/8/19,4:29:10 PM,48000,312,2630,1148,7012,881,41000,钱包献给美妆
https://www.bilibili.com/video/av64763784,【E锅】攒了1年的空瓶记-居然用到超多雷品？,2019/8/21,10:49:43 PM,48000,127,1114,395,373,18,227000,E锅锅
https://www.bilibili.com/video/av66044823,【俄罗斯田园猫】充满神秘的深海秘境美甲,2019/8/30,8:09:02 PM,48000,49,3243,694,981,164,276000,俄罗斯田园猫
https://www.bilibili.com/video/av61898349,日本逗比美妆达人まあたそ时隔多年再次挑战5分钟极限化妆。这次为了复仇，甚至还派出了亲妈助阵。,2019/8/3,12:00:56 PM,48000,124,1367,115,393,193,492000,日本沙雕日常
https://www.bilibili.com/video/av64943589,20元一盘！学生党必入？新品残酷高清对比试色,2019/8/23,12:30:16 PM,48000,699,1393,653,845,39,73000,小龙虾的门牙离家出走了
https://www.bilibili.com/video/av56393845,【PONY】英文字幕 • 关于我眼科手术的故事,2019/6/22,10:18:41 AM,48000,150,262,5,340,24,486000,楊沫沫
https://www.bilibili.com/video/av56896688,【寰寰】男生整形失败，肋骨鼻修复，妈妈我再也不整容了，舞蹈区小透明的呐喊。,2019/6/26,4:29:30 PM,48000,61,174,71,154,16,6076,榛榛的寰寰
https://www.bilibili.com/video/av63835682,【b站首测】完美日记熊猫盘新品测评 过分真实引起不适！0推广！4种风格眼妆 最真实评价！,2019/8/15,5:14:00 PM,48000,316,820,253,417,187,13000,老懿Lary
https://www.bilibili.com/video/av61649164,【吉阿星】哪吒之魔童降世仿妆／我命由我不由天,2019/8/1,12:00:14 PM,48000,322,2575,483,189,42,382000,吉阿星
https://www.bilibili.com/video/av59828408,Disco&amp;Rose | 尝试白色眼线与复古色调 | 妆容分享,2019/7/19,7:30:44 PM,48000,541,2889,1952,1072,90,177000,蒜末凉子
https://www.bilibili.com/video/av62902742,【一条池池】quick makeup#24 谁还不是个小公主啊-今天这个衣服还挺好看-带有一点点我个人style的欧美快剪辑化妆视频（开美颜了）,2019/8/9,2:16:25 PM,48000,230,3477,1302,673,126,34000,aaaaaaki寒
https://www.bilibili.com/video/av66167687,把兰蔻274比做是日杂奶茶的话 那这支H12就是蜜桃果茶 确认过眼神 比274更适合我素颜的清透果茶。(苹果8P后置无美滤拍摄 变色即删,2019/8/31,6:16:36 PM,48000,13,415,85,432,150,49000,一只大妮啊
https://www.bilibili.com/video/av54359155,送包包啦！！轻奢小众包包大推荐！超值超划算！轻奢包包大抽奖！！,2019/6/2,4:08:35 PM,48000,1108,1775,1028,485,85,100000,大猫在北京
https://www.bilibili.com/video/av63057701,夏季最爱用的十支高品质香水! / 用最气味抓住夏天的尾巴 / 全程高潮无尿点,2019/8/10,7:00:23 PM,48000,686,1416,774,794,74,92000,是有南呐
https://www.bilibili.com/video/av55664836,【爱普罗西】GRWM！看剧狂魔边化妆边跟你们分享我最近看的电视剧纪录片和电影,2019/6/16,1:00:21 PM,48000,1417,3000,2480,984,47,211000,爱普罗西
https://www.bilibili.com/video/av56240186,学生党热门色口红试色素颜可涂！,2019/6/21,1:08:10 AM,48000,91,952,213,1125,19,187,嘿Jarrie
https://www.bilibili.com/video/av57113559,【博妞】50+？超大型618购物分享 东北购物主播快递开箱两小时 40包邮的夏日连衣裙和50%的减肥用品！,2019/6/28,5:24:07 PM,48000,557,1881,549,249,19,339000,博妞_Bonny
https://www.bilibili.com/video/av58630888,日杂灵感妆容丨胖脸塌鼻梁如何画出清新明亮日杂妆,2019/7/10,7:55:12 PM,48000,432,2011,981,1376,63,420000,kawkao
https://www.bilibili.com/video/av56426511,Red.Velvet新专辑仿妆,2019/6/22,2:56:08 PM,48000,881,1774,695,1757,46,192000,LiLi长不大
https://www.bilibili.com/video/av58116656,清凉一下！北冰洋饮料妆丨新手适用丨夏日妆容丨简单易学丨一起SLAY【TreeTree吴】,2019/7/7,8:30:04 PM,48000,660,3236,1318,453,41,107000,TreeTree吴
https://www.bilibili.com/video/av64611357,中字【Anncy Twinkle】教你丰唇（高黄，慎点！）how i make my lips look big lol ♡ fake a lip job,2019/8/20,9:30:45 PM,47000,206,1168,101,435,67,4871,DollyBeauty
https://www.bilibili.com/video/av56325071,全盘，无发包，夏天到了，清凉发型学起来吧,2019/6/21,7:06:26 PM,47000,38,2468,911,6099,201,5946,F小玉儿
https://www.bilibili.com/video/av55258554,山寺大大|618购物清单|是时候清空购物车了|口红面膜肥肠面,2019/6/11,8:35:27 PM,47000,938,1030,535,265,83,194000,山寺大大
https://www.bilibili.com/video/av64298655,去年秋冬最爱唇釉!!! 一支浆果姨妈色  相信我 真的很好看~(苹果8后置无美滤试色 变色即删,2019/8/18,7:18:14 PM,47000,13,432,84,133,13,49000,一只大妮啊
https://www.bilibili.com/video/av54225583,"拔草贵妇鸡肋雷品,不再回购心碎榜单| DISAPPOINTING BEAUTY PRODUCTS",2019/6/1,6:00:47 PM,47000,59,1130,350,156,6,122000,krysti_naaa
https://www.bilibili.com/video/av59560280,【lydia】月光碎闪眼妆|气质温婉白裙女神妆,2019/7/17,4:57:30 PM,47000,372,2448,1258,1162,63,215000,前进的lydia
https://www.bilibili.com/video/av64000253,【满满の梳妆台】空瓶才最有说服力|大型种草现场,2019/8/16,8:19:47 PM,47000,106,831,98,435,13,261000,满满Cyim
https://www.bilibili.com/video/av57300738,全切双眼皮恢复记录|术前准备,2019/6/30,8:47:23 AM,47000,73,194,57,361,38,172,草羽田
https://www.bilibili.com/video/av64792593,MAC牛血色，黄皮亲测显白,2019/8/22,2:33:22 AM,47000,9,89,9,26,6,10,屁颠儿的小妞
https://www.bilibili.com/video/av65883109,【oo’s love】七月爱用 | 干敏皮大战黑头 | 平价修复面膜 | 无敌显白口红,2019/8/29,6:19:50 PM,47000,430,1743,641,383,17,136000,oo_ouou
https://www.bilibili.com/video/av54626957,平价宝藏 | 夏季口红试色 | Romand口红唇釉全系列试色分享 | 福利篇 | 学生党必入,2019/6/5,5:41:42 PM,47000,84,2311,757,1302,620,16000,Kayak_曹
https://www.bilibili.com/video/av62287533,【聊叭/美妆】梅菜扣肉丙！你是我唯一的朋友！,2019/8/5,2:34:08 PM,47000,647,3635,1153,541,63,80000,聊点什么叭
https://www.bilibili.com/video/av57908055,[UPUP]偏欧复古妆之丑小鸭的蜕变/美妆换头术,2019/7/5,5:00:02 PM,47000,342,1897,838,2141,100,27000,upup小蛮妖
https://www.bilibili.com/video/av63862674,素颜也能涂 Dior 漆光唇釉740,2019/8/15,10:23:34 PM,47000,22,338,31,75,8,65000,赟菇凉
https://www.bilibili.com/video/av56775878,对于超级高调的网红脏橘色 这也太考验女孩子的肤色了吧？,2019/6/25,1:46:32 PM,47000,15,32,4,38,6,2609,Colapie-Steven
https://www.bilibili.com/video/av56497835,【中字】Tati来测评好友J姐的Jawbreaker系列啦【Jeffree Star】【Tati】,2019/6/23,2:30:49 AM,47000,319,923,220,444,27,40000,老王小树
https://www.bilibili.com/video/av60322662,只要一分半！教你扎头巾成为长安型男！！！,2019/7/23,8:30:29 AM,47000,183,1399,943,1400,96,21000,李白白LEO
https://www.bilibili.com/video/av62324860,【Frida】巨型购物分享!最近钱花哪了!!化妆品/包/书籍/饰品,2019/8/5,5:20:28 PM,47000,341,1779,676,735,241,160000,Fridakeee
https://www.bilibili.com/video/av61914441,官宣！博妞 X 艾诺琪联名套刷,2019/8/2,9:22:44 PM,47000,4181,4242,3752,1509,1478,339000,博妞_Bonny
https://www.bilibili.com/video/av57244759,【陆鹫贰黑】轰焦冻cos仿妆,2019/6/29,7:15:04 PM,47000,609,5484,2420,2477,280,192000,陆鹫贰黑
https://www.bilibili.com/video/av62806618,【爱普罗西】于是我变黄了,2019/8/8,8:27:17 PM,47000,969,3117,1916,602,44,211000,爱普罗西
https://www.bilibili.com/video/av63551465,IU新剧 | 德鲁纳酒店同款神仙卷发,2019/8/13,7:29:02 PM,47000,58,817,226,1777,67,28000,陳奕伊Chen11
https://www.bilibili.com/video/av58013612,帮你选香 / 自带仙气的文艺范香水,2019/7/6,2:17:35 AM,47000,264,1109,694,436,58,92000,是有南呐
https://www.bilibili.com/video/av58097753,【Melisa】5、6月爱用品+雷品吐槽！,2019/7/6,7:48:56 PM,47000,995,1420,690,279,12,147000,Hi-Melisa
https://www.bilibili.com/video/av54888263,【Frida】618大促很好买!我的618购物车清单分享～,2019/6/8,10:00:19 AM,47000,75,771,189,367,12,160000,Fridakeee
https://www.bilibili.com/video/av59056928,花木兰仿妆=西红柿炒鸡蛋？画完这个妆我饿了,2019/7/13,10:30:24 PM,47000,1232,4447,3032,871,129,68000,黑娃儿终空
https://www.bilibili.com/video/av58611724,瘦22斤「经验分享」把减肥深深埋进日常 | 嫩肤妆 | 初老护理,2019/7/10,4:44:27 PM,47000,424,1096,773,704,44,76000,菠萝拉琦琦_
https://www.bilibili.com/video/av63723551,只要80块！Pat mcgrath号称世界上最好看的哑光质地口红？ 真实黄皮无滤镜上嘴试色 看了不买你打我,2019/8/15,12:00:21 PM,47000,228,1974,529,971,49,38000,废话西
https://www.bilibili.com/video/av55975920,【PINK】黑皮芭比•次元是什么我不知道 美就完事儿了,2019/6/18,6:00:12 PM,47000,1113,2355,890,675,132,191000,酷哥李pink儿
https://www.bilibili.com/video/av57132269,OMG...最近所有火的水乳测评都在这里了,2019/6/28,7:38:27 PM,47000,108,799,319,409,34,41000,肖恩雅Addy
https://www.bilibili.com/video/av60011232,盲选不出错 超高性价比的小众夏季用香,2019/7/20,7:24:11 PM,47000,388,1555,820,729,73,92000,是有南呐
https://www.bilibili.com/video/av56169506,只要五块钱还送化妆刷!超值国货novo眼影盘试色,2019/6/20,12:54:14 PM,47000,130,186,26,270,12,104,与梦啊
https://www.bilibili.com/video/av57015857,无广！用绳命安利的五月六月神仙爱用品,2019/6/27,6:40:11 PM,47000,456,1568,895,539,15,80000,Yun你芸
https://www.bilibili.com/video/av63631733,低至16元！学生党负担的起|平价大碗集中营选手上线，夏日精致不吃土~,2019/8/14,6:55:54 PM,47000,782,1869,902,1060,40,89000,candice大然
https://www.bilibili.com/video/av61872328,【F00】病娇感少年系妆容 mv山寨翻拍 万用cos妆容 金晓钟仿妆,2019/8/2,11:20:53 PM,47000,311,4196,1613,3476,186,11000,-F00-
https://www.bilibili.com/video/av55800497,海盐柑橘/grwm画个妆说说话,2019/6/17,7:00:58 PM,47000,850,3046,2085,1127,137,236000,natali3ee
https://www.bilibili.com/video/av63975088,解剖韩星下眼影化法秘密 | 大眼瘦脸弱化颧骨 | 内双单眼皮必看,2019/8/16,3:50:26 PM,47000,129,2420,1471,4236,126,34000,DAYI_yi
https://www.bilibili.com/video/av56894202,在国人眼里，难道国货就真的那么差吗？【卡戴三】,2019/6/26,4:00:26 PM,47000,794,2514,1043,1303,81,63000,卡戴三
https://www.bilibili.com/video/av58692251,【陆鹫贰黑】魏无羡仿妆,2019/7/11,10:00:38 AM,47000,734,5337,2094,2441,287,192000,陆鹫贰黑
https://www.bilibili.com/video/av65704142,【九玖酱】我变成了“下水道的美人鱼”——保护海洋灵感妆容,2019/8/28,7:00:10 PM,47000,235,4436,3077,724,85,294000,九玖酱哟
https://www.bilibili.com/video/av59788465,【互动视频】仿妆|虚拟版自己•你来操控虚拟世界的我！,2019/7/19,7:32:01 PM,47000,750,2296,681,479,40,191000,酷哥李pink儿
https://www.bilibili.com/video/av62805514,避雨のᴠʟᴏɢ | 如果不是你，我不会知道什么是妖魔鬼怪什么是美女画皮,2019/8/8,8:16:45 PM,47000,2133,3352,1756,592,967,33000,避不避雨啊
https://www.bilibili.com/video/av61459206,【梁巨大】踩雷？美妆博主在线毁容！提升颜值的小工具真的好用么？,2019/7/30,9:37:01 PM,47000,1391,2441,757,263,47,91000,巨大梁梁
https://www.bilibili.com/video/av57895414,这个发型真的不是看脸的嘛！,2019/7/5,6:44:36 AM,47000,93,82,16,377,27,172,账号已注销21504
https://www.bilibili.com/video/av60413780,【避雷】这8瓶香水名字和味道天差地别！,2019/7/23,4:15:35 PM,47000,230,1774,795,554,103,30000,香你个鬼
https://www.bilibili.com/video/av60441425,男士护肤攻略 | 如何快速获得平滑肌肤 【简调思维】,2019/7/23,7:19:59 PM,47000,92,1837,1112,3327,99,61000,简调思维
https://www.bilibili.com/video/av64035063,穷困女孩挖到宝藏粉底液的11小时测评?!到底是宝藏还是垃圾,2019/8/17,2:00:38 PM,47000,548,1203,270,581,57,59000,薯条超好吃哒
https://www.bilibili.com/video/av54741461,极简生活|关于精简护肤的心得|无废话|长期固定使用的护肤品|回购三次以上的空瓶赏|脸部身体保养|爱用品|面霜|精华|喷雾|面膜|身体乳,2019/6/6,8:20:38 PM,47000,25,459,94,575,15,8497,LightbyJenn
https://www.bilibili.com/video/av63813463,【九哥】强迫症福利 看完令人浑身舒爽的【唇妆】教程合集341,2019/8/15,3:41:40 PM,47000,413,1023,58,270,31,223000,中二兔九哥
https://www.bilibili.com/video/av56805820,夏日橘子汽水妆！糟糕！是心动的感觉！,2019/6/25,7:52:39 PM,47000,286,2712,1344,853,135,233000,鹿小草QAQ
https://www.bilibili.com/video/av61583306,【毕立】圆脸胖子到底适合什么发型啊！胖子的人生好艰难,2019/8/1,12:00:14 PM,47000,879,1233,511,216,80,39000,毕立毕立毕立
https://www.bilibili.com/video/av54713246,【博妞】不脱妆不油光C位毕业照妆 夏天拍照上镜小心机都在这个妆里了,2019/6/6,5:03:25 PM,47000,519,3514,2006,2971,256,339000,博妞_Bonny
https://www.bilibili.com/video/av63801508,普通学生发型如何扎才有新意？简单易上手来学学吧！,2019/8/15,1:17:56 PM,47000,21,379,36,985,42,119,分泌不足的多巴胺
https://www.bilibili.com/video/av64253230,纯素颜365天口红挑战 D#6-NARS #DolceVita,2019/8/18,5:31:21 PM,46000,40,204,22,88,14,14000,Agnes_AiAi
https://www.bilibili.com/video/av56585415,【E锅】自己染发!差点翻车？教你一步步变身黑摸仙~,2019/6/23,6:51:49 PM,46000,277,1673,710,970,147,227000,E锅锅
https://www.bilibili.com/video/av60399670,♥纪念高光时刻，被蕾哈娜选中拍了她的Fenty Beauty！,2019/7/23,2:15:08 PM,46000,32,1253,250,336,50,58000,Mia-Kong
https://www.bilibili.com/video/av55716205,【大改造】惊！这个UP200元在家作死染橘色头发却意外秒变超模？？？？！！！,2019/6/16,6:00:02 PM,46000,629,1607,439,512,89,183000,烟萝酱
https://www.bilibili.com/video/av61317959,如何根据你的五官轮廓来寻找最适合你自己的眉形|靠眉毛弥补脸型遗憾|画眉大法,2019/7/29,9:26:57 PM,46000,118,4383,3254,8820,747,15000,就是姚不醒
https://www.bilibili.com/video/av63374953,【欢妹】肖战同款发型教程 5分钟包学会,2019/8/12,5:00:19 PM,46000,289,2223,1113,1856,272,360000,田逾欢sirius
https://www.bilibili.com/video/av57046254,30元一支！学生党轻松拥有！涂上就是蜜桃女孩！！| 五只HYNTOOR黑兔桃桃镜面水光果汁唇釉超清全试色 | 无美颜无滤镜,2019/7/1,7:00:15 PM,46000,1310,1281,983,1013,101,177000,坚果小哥哥
https://www.bilibili.com/video/av64854203,&lt;肉团儿&gt; 2019上半年度爱用物分享 | 敏感肌护肤品专题 | 海外独居人群提升幸福感好物,2019/8/22,8:00:25 PM,46000,251,1086,424,498,36,130000,肉团夫斯基
https://www.bilibili.com/video/av57024548,【张辣妹的辛酸】女明星自述比减肥痛苦的职业生涯，不只有胖才会让人自卑，说多了都是泪,2019/6/27,7:33:59 PM,46000,520,3276,1480,605,110,110000,发财张twiggy-
https://www.bilibili.com/video/av55054411,【九玖酱】每个痘肌女孩都无法拒绝的原谅色魔法精华—色修，你必须拥有。,2019/6/9,7:00:38 PM,46000,385,6181,1762,1836,360,294000,九玖酱哟
https://www.bilibili.com/video/av64602214,〖 恰 〗日常清透暖棕色妆容│持久轻盈底妆│来聊聊天呗,2019/8/20,10:00:17 PM,46000,487,2358,1114,899,130,229000,恰恰是我a
https://www.bilibili.com/video/av57746594,GRWM | 用新入彩妆品化一个夏日感妆容,2019/7/5,6:00:25 PM,46000,450,1369,507,516,25,166000,lyumay
https://www.bilibili.com/video/av55454792,小阔爱们准备好大战炎炎夏日的装备了吗？！,2019/6/13,7:55:40 PM,46000,229,2732,787,639,26,454000,LORIII阿姨
https://www.bilibili.com/video/av64024689,【ONLee】都听我的，红配绿，好看！红妆青黛 男版小美人鱼,2019/8/16,11:14:00 PM,46000,745,5170,1650,532,90,292000,ONLee_Studio
https://www.bilibili.com/video/av63506646,【十安】暖暖女团妆 | 又纯又魅的韩系小狐狸妆容 | 楚楚可怜的卧蚕和腮红画法,2019/8/13,7:20:00 PM,46000,760,2918,1212,2121,613,313000,程十安an
https://www.bilibili.com/video/av59041376,quick makeup#18 蓝的不行的眼妆 带有我一丢丢个人风格的欧美快剪辑化妆视频,2019/7/13,8:08:21 PM,46000,219,3274,1216,363,50,34000,aaaaaaki寒
https://www.bilibili.com/video/av66143781,素素彩妆小课堂| 手把手教你上路 大一新生开学妆容 让我再回到大一我一定要画的妆  青春洋溢气质妆容 结尾有发型教程 不要错过 超干货 超详细,2019/8/31,4:00:23 PM,46000,1006,2624,2083,2457,262,247000,程裙子
https://www.bilibili.com/video/av57956403,【张辣妹的美妆小铺】给比直男还直的女人化妆，把高贵优雅的女网红打造成变装皇后,2019/7/6,1:10:31 PM,46000,390,3599,1181,467,30,110000,发财张twiggy-
https://www.bilibili.com/video/av55690094,【东北汤唯】近期购物分享及爱用物 | 运动鞋 帆布包 提升幸福感的好物,2019/6/15,9:10:11 PM,46000,465,1020,453,417,28,121000,东北汤唯
https://www.bilibili.com/video/av65525690,〖 恰 〗VLOG09 35度高温下奔波的12小时│ABH粉底实测,2019/8/27,7:05:01 PM,46000,3344,1647,748,393,63,229000,恰恰是我a
https://www.bilibili.com/video/av60527058,美绝了！魔鬼susisu新品幸运币系列全测评！！,2019/7/24,12:20:57 PM,46000,2243,3033,1720,1072,324,189000,雀斑一针
https://www.bilibili.com/video/av61807966,【晚红小拓】半年空瓶记 拔草大牌垃圾,2019/8/2,9:00:40 AM,46000,868,1167,626,443,55,322000,晚红小拓
https://www.bilibili.com/video/av58637688,【俄罗斯田园猫】唯美浪漫的小王子童话美甲,2019/7/10,7:52:41 PM,46000,76,2833,577,732,118,276000,俄罗斯田园猫
https://www.bilibili.com/video/av65145525,【爱普罗西】自购全线美国网红品牌Flower Beauty彩妆|史上最惨烈的一次4K测评|西湖的水我的泪,2019/8/24,3:10:47 PM,46000,1821,2557,1625,551,88,211000,爱普罗西
https://www.bilibili.com/video/av56815333,夏日汉服全盘发型，有手就能做！想不出更简单的发型了,2019/6/25,8:16:39 PM,46000,134,3321,1341,6929,246,5494,饮水先生Y
https://www.bilibili.com/video/av58026873,【女人我最大】剪瀏海不求人密招 完整剪髮技術來這學,2019/7/6,8:49:24 AM,46000,146,113,14,660,31,5094,瑞典的小裁缝
https://www.bilibili.com/video/av54875149,染个新发色｜精准的618购物指南｜边化妆边聊一些小感悟｜卤蛋的小日常,2019/6/9,7:00:38 PM,46000,3383,2267,1759,915,39,235000,懒鱼才会胖
https://www.bilibili.com/video/av57344458,618前后收到的pr包裹大开箱 l 超级下饭,2019/6/30,4:08:16 PM,46000,792,1801,371,182,6,172000,Drasson
https://www.bilibili.com/video/av55390979,【无假体隆鼻手术】干货分享！一张脸的中心！鼻子真的很重要(˶‾᷄ ⁻̫ ‾᷅˵),2019/6/12,9:53:31 PM,46000,33,144,39,333,16,1263,薄荷lll
https://www.bilibili.com/video/av58883120,【簌簌】刘亦菲版花木兰仿妆改良版 | 当窗理云鬓，对镜贴花黄,2019/7/12,8:15:09 PM,46000,154,1421,281,440,52,82000,江清月辞
https://www.bilibili.com/video/av60749508,Hello Catie|【Youtube】超多美系彩妝新品开箱! Beautylish Haul,2019/7/25,10:58:09 PM,46000,798,578,136,246,30,46000,炙热的疼大爷
https://www.bilibili.com/video/av64358048,BAZAAR搜袋：突击小s徐熙娣的手袋，只能说s姐真的很念旧！,2019/8/19,5:24:27 AM,46000,213,369,51,141,34,4461,油管分享王
https://www.bilibili.com/video/av60122912,玩色尝试 | 蓝紫色眼妆 百事女孩的终极告白 | Excuse Me？Can You Shut Up,2019/7/21,7:35:08 PM,46000,526,5890,5541,1477,264,242000,安饺辣
https://www.bilibili.com/video/av55554428,【博妞】618大哥必入好物清单|常年回购生活好物 护肤彩妆和内衣？！,2019/6/14,5:12:56 PM,46000,271,1125,240,234,14,339000,博妞_Bonny
https://www.bilibili.com/video/av56188318,【酒栗】70 °桑拿房仰卧起坐 持妆粉底液会掉吗？,2019/6/20,8:00:36 PM,46000,1737,3318,1703,620,98,411000,小酒栗Joly
https://www.bilibili.com/video/av62400314,画的我哭了 kaleidos新眼影小测评，是我没用，真的。,2019/8/6,11:30:37 AM,46000,1069,2024,694,345,29,189000,雀斑一针
https://www.bilibili.com/video/av55300036,【小缘崽】男朋友配音化妆视频 …本人当场去世,2019/6/11,10:42:33 PM,46000,230,1153,359,538,289,42000,要瘦的缘缘
https://www.bilibili.com/video/av58799582,CHIT CHAT GRWM | 新彩妝開箱＋生活update 我要去美國啦！！！Jessica Lin,2019/7/11,11:46:57 PM,46000,296,1484,620,617,42,182000,JessicaLin12
https://www.bilibili.com/video/av54657152,ALBATROZZ | 用「黑山羊」和「妖蛾子」画个“日常妆”,2019/6/5,11:07:55 PM,46000,507,2516,1287,1193,112,197000,Albatrozz_
https://www.bilibili.com/video/av57042127,干货 | 新手必看！画眼影五大误区&amp;正确画法 昙雅眼影 牛油果绿眼妆分享,2019/6/27,10:47:51 PM,46000,423,706,391,1314,41,12000,樱桃霸霸
