url,publish,publish time,view,danmu,like,toujinbi,collect,repost,follower,title,author
https://www.bilibili.com/video/av60941015,43673,0.75025463,12000,44,58,58,95,40,924,_____________________,______
https://www.bilibili.com/video/av63339404,43689,0.517291667,12000,279,510,510,74,22,39000,_____________________________________________________________2020______,_____
https://www.bilibili.com/video/av63807067,43692,0.58224537,12000,46,63,63,773,127,161,____Ballet Beautiful ____  ____,7-unicorn
https://www.bilibili.com/video/av54772875,43623,0.065717593,12000,20,104,104,229,7,4250,____________20(Hani __ __ ___),__Uaena___
https://www.bilibili.com/video/av59461195,43662,0.896203704,12000,32,171,171,625,16,12000,_______________________,____
https://www.bilibili.com/video/av55372068,43628,0.784884259,12000,68,325,325,187,19,216000,_Channel Lean_______Steve Kuclo ________,ChanneLLean
https://www.bilibili.com/video/av59673989,43664,0.583715278,12000,89,492,492,299,27,14000,#_____________#p12____________ ____up_____,____
https://www.bilibili.com/video/av64408066,43696,0.62775463,12000,52,122,122,48,20,27000,_2019____30_____________,____toMuscleTV
https://www.bilibili.com/video/av62586968,43684,0.493171296,12000,9,46,46,77,26,13000,_______________,____
https://www.bilibili.com/video/av62748434,43685,0.552118056,12000,22,308,308,1330,133,46000,______Brittany Perille Yobe __________,IAMGOUTONG
https://www.bilibili.com/video/av62384688,43684,0.88462963,12000,17,94,94,302,4,15000,__________________,_____
https://www.bilibili.com/video/av60406675,43669,0.697650463,12000,45,221,221,249,10,15000,Vlog 10___________4___________,__Link
https://www.bilibili.com/video/av55177827,43626,0.759108796,12000,13,568,568,1094,104,216000,_Channel Lean_____________4________ #Jeremy Ethier#,ChanneLLean
https://www.bilibili.com/video/av63837682,43692,0.737916667,12000,22,159,159,114,3,42000,____120___________ _______,____
https://www.bilibili.com/video/av63548849,43690,0.841724537,12000,10,127,127,111,4,9221,________________(___)/,__Happy
https://www.bilibili.com/video/av54578208,43620,0.978541667,12000,1,76,76,52,6,5657,________________170_______80_________________________……,____
https://www.bilibili.com/video/av57746016,43650,0.061793981,12000,4,93,93,1084,34,6292,ZUMBA||___________15____________________,ZumbaNana
https://www.bilibili.com/video/av55267358,43628,0.833958333,12000,69,359,359,743,31,85000,T:NINJA 2_42______ ______ hiit tabata __,____
https://www.bilibili.com/video/av65664044,43705,0.12125,12000,1,184,184,1391,30,1121,________/____/___Zoey/___________,E-Edwina
https://www.bilibili.com/video/av57922628,43651,0.559050926,12000,27,59,59,37,2,17000,_____________5X5X45kg,_____
https://www.bilibili.com/video/av59869437,43665,0.850983796,12000,61,386,386,478,60,2130,_______ #_____,_____
https://www.bilibili.com/video/av59177522,43660,0.850219907,12000,84,279,279,150,78,17000,______10_______________SBD_ROUGE_TITAN_INZER___,_____
https://www.bilibili.com/video/av55994606,43634,0.727349537,12000,14,54,54,190,12,185,______ ____ ______,____
https://www.bilibili.com/video/av62769694,43685,0.653888889,12000,234,419,419,49,12,39000,56_______________________________________________________19____________20_______,_____
https://www.bilibili.com/video/av61694625,43678,0.750347222,12000,39,276,276,238,12,27000,_2___36____________________________,__yelomamba
https://www.bilibili.com/video/av65721909,43705,0.627222222,12000,13,59,59,312,9,5242,2019FIBO CHINA___ &quot;___&quot;__,_____
https://www.bilibili.com/video/av59995828,43666,0.723541667,12000,2,74,74,1428,24,126,______-___________________________,_______
https://www.bilibili.com/video/av57955793,43651,0.751493056,12000,33,173,173,236,20,56000,________________________,__FitNews
https://www.bilibili.com/video/av65517885,43704,0.090011574,12000,134,343,343,60,30,14000,__________________,Atp__
https://www.bilibili.com/video/av57322279,43646,0.526122685,12000,17,364,364,622,76,1729,__EP1 | ________________,__Q
https://www.bilibili.com/video/av54462508,43619,0.696122685,12000,20,112,112,1466,62,46000,____________+__/__/___________,_______
https://www.bilibili.com/video/av61504704,43677,0.15412037,12000,14,144,144,519,30,5887,____ ______ _____,____
https://www.bilibili.com/video/av56836828,43642,0.750138889,12000,61,209,209,166,31,365000,__________________ _______@cathrynli BGM@a_hisa - Caravan,___28
https://www.bilibili.com/video/av55759501,43632,0.543877315,12000,43,168,168,52,20,14000,______8________,Atp__
https://www.bilibili.com/video/av62863668,43686,0.499467593,12000,11,80,80,121,6,51000,__________________,_______
https://www.bilibili.com/video/av56175984,43636,0.736157407,11000,78,633,633,1693,127,232000,_Dominik Sky_____—______3______,____
https://www.bilibili.com/video/av55966113,43634,0.505324074,11000,24,263,263,89,31,158000,_______53_,______
https://www.bilibili.com/video/av61572554,43677,0.677627315,11000,34,149,149,88,14,56000,_______________________,__FitNews
https://www.bilibili.com/video/av58244107,43654,0.50037037,11000,39,185,185,84,12,365000,"_____ ___________@sadekmilan BGM@Kovan,Bowe Parker - Future Memories",___28
https://www.bilibili.com/video/av63457823,43690,0.312615741,11000,15,475,475,255,26,216000,_Channel Lean_______ ______| ________ Vlog.020,ChanneLLean
https://www.bilibili.com/video/av63192114,43688,0.51962963,11000,52,213,213,135,14,158000,__________________,______
https://www.bilibili.com/video/av57574501,43648,0.640787037,11000,109,227,227,34,9,14000,____24 ______________________,Atp__
https://www.bilibili.com/video/av63303556,43689,0.087280093,11000,7,65,65,120,20,2080,__________________,_____
https://www.bilibili.com/video/av55145955,43626,0.705474537,11000,13,639,639,503,3,1268,8___________ | MyWay__,MyWay__
https://www.bilibili.com/video/av60292211,43668,0.806180556,11000,18,148,148,542,12,7687,_____ 35_ ____ _____~,_____v
https://www.bilibili.com/video/av57260555,43646,0.750173611,11000,28,267,267,203,38,365000,________________ _______@nastassiaponomarenko BGM@lvndscape_ft_kaptan_walk_away,___28
https://www.bilibili.com/video/av64444517,43698,0.771064815,11000,6,222,222,929,106,4788,_________10___________~,Sean-Woo
https://www.bilibili.com/video/av63390989,43689,0.787569444,11000,23,76,76,226,24,12000,___________________,UP__
https://www.bilibili.com/video/av63405219,43689,0.841053241,11000,1,63,63,18,3,3059,_________,______
https://www.bilibili.com/video/av65754348,43705,0.826377315,11000,8,340,340,62,16,139000,______________ | _____,____
https://www.bilibili.com/video/av64208998,43695,0.181886574,11000,53,168,168,44,25,14000,__33_pct______ ________ __c________,Atp__
https://www.bilibili.com/video/av63188782,43688,0.496493056,11000,7,186,186,190,26,8538,______________________,Peeta______
https://www.bilibili.com/video/av60713447,43671,0.736122685,11000,8,406,406,1030,51,47000,______/__/_____________ ______,YEAH__
https://www.bilibili.com/video/av57394101,43646,0.978321759,11000,149,177,177,51,34,23000,2019___________________________ 06.30,_____2017
https://www.bilibili.com/video/av64478727,43697,0.011458333,11000,66,271,271,491,99,13000,______________________,____
https://www.bilibili.com/video/av54299565,43618,0.010972222,11000,23,711,711,118,130,139000,______________________  | _______,____
https://www.bilibili.com/video/av54724270,43622,0.736747685,11000,13,71,71,184,7,120,"______________________,___3_____,____,&quot;__&quot;______",____
https://www.bilibili.com/video/av64607123,43697,0.879814815,11000,5,134,134,269,22,791,_________________________________,_______
https://www.bilibili.com/video/av54728095,43622,0.792106481,11000,12,475,475,240,16,139000,____________________ | _____,____
https://www.bilibili.com/video/av63187374,43688,0.708877315,11000,85,315,315,186,4,13000,_____________________________,_____
https://www.bilibili.com/video/av64232371,43695,0.475011574,11000,26,122,122,460,17,148000,____________a_________________,___C_
https://www.bilibili.com/video/av55341265,43628,0.530335648,11000,28,158,158,284,22,5498,_______________________________,______-
https://www.bilibili.com/video/av61389339,43676,0.510289352,11000,15,93,93,157,1,1119,_____________,_____
https://www.bilibili.com/video/av60836901,43672,0.635729167,11000,1,108,108,360,4,7023,________________,___
https://www.bilibili.com/video/av56525655,43639,0.76755787,11000,6,91,91,134,6,46000,_____·__________________,_______
https://www.bilibili.com/video/av64452335,43696,0.833784722,11000,22,158,158,19,5,24000,pct____,_H____
https://www.bilibili.com/video/av63419041,43689,0.912256944,11000,12,287,287,1095,66,55000,_____________20________________,____
https://www.bilibili.com/video/av63986631,43693,0.915266204,11000,20,135,135,324,5,13000,______________________,______
https://www.bilibili.com/video/av64708841,43698,0.786400463,11000,123,551,551,104,28,80000,_ZQ_____ VS ________________,___
https://www.bilibili.com/video/av57962051,43651,0.799282407,11000,158,659,659,153,51,80000,____,___
https://www.bilibili.com/video/av57533669,43648,0.235115741,11000,9,116,116,610,22,2886,2018 Muscle Mania Mizu Bikini __________,DD-745-Brush
https://www.bilibili.com/video/av60372562,43669,0.431736111,11000,16,93,93,1154,57,22000,30______HIIT | __________Heather Robertson_,____
https://www.bilibili.com/video/av57222242,43645,0.647627315,11000,61,321,321,62,11,23000,_______190_________________2019.06.28,_____2017
https://www.bilibili.com/video/av63789090,43692,0.475578704,11000,35,93,93,336,12,3224,______________________,VIL6
https://www.bilibili.com/video/av58300095,43654,0.456736111,11000,31,347,347,247,37,214000,__!______________,______
https://www.bilibili.com/video/av54622184,43621,0.679664352,11000,0,88,88,394,71,22000,___________________________,_______
https://www.bilibili.com/video/av63368789,43690,0.906759259,11000,84,533,533,286,32,45000,_________25____________,______Chans-Li
https://www.bilibili.com/video/av64907283,43700,0.437835648,11000,14,145,145,526,23,10000,___________,____
https://www.bilibili.com/video/av62159956,43681,0.613981481,11000,12,36,36,14,2,4139,________________,_Logan
https://www.bilibili.com/video/av65252855,43702,0.378599537,11000,118,364,364,212,25,104000,____VLOG_30___________,_____
https://www.bilibili.com/video/av58560364,43656,0.330104167,11000,9,97,97,366,8,2886,2019 Muscle Mania Ms.Bikini Kim Na-ri ___,DD-745-Brush
https://www.bilibili.com/video/av55280514,43627,0.8240625,11000,31,166,166,110,18,15000,_________________________________________,______
https://www.bilibili.com/video/av55214556,43626,0.999247685,11000,11,45,45,42,1,1578,#_______#____1200__12_+_______12_,Mmmmmbr
https://www.bilibili.com/video/av60455603,43669,0.873287037,11000,5,275,275,1299,47,72000,_____________________________,Sasha___
https://www.bilibili.com/video/av58743809,43657,0.827013889,11000,13,133,133,1053,28,10000,_xo_________/_____________,_____
https://www.bilibili.com/video/av59992918,43666,0.780613426,11000,18,66,66,250,6,3801,________________,______
https://www.bilibili.com/video/av55610711,43631,0.152766204,11000,16,26,26,54,4,5657,______________________,____
https://www.bilibili.com/video/av55430135,43629,0.472349537,11000,52,210,210,91,13,158000,_____1-72_____,______
https://www.bilibili.com/video/av58602391,43656,0.784803241,11000,8,120,120,254,20,4145,____ |__________ &quot;___&quot;____?! +___________,_-__
https://www.bilibili.com/video/av63297628,43689,0.024027778,11000,3,44,44,105,2,148000,____________________low_______,___C_
https://www.bilibili.com/video/av56749638,43641,0.315439815,11000,38,85,85,178,7,4250,____________28(__ __ __ ___),__Uaena___
https://www.bilibili.com/video/av56364283,43638,0.057916667,11000,1,24,24,54,3,7,_____________________,__Mumumumua
https://www.bilibili.com/video/av55917634,43634,0.503819444,11000,38,137,137,44,6,365000,24______ _______@nick_walker39 BGM@no_money - galantis,___28
https://www.bilibili.com/video/av65854371,43706,0.608761574,11000,77,279,279,32,6,14000,50______,Atp__
https://www.bilibili.com/video/av61476829,43677,0.019050926,11000,28,135,135,146,11,2251,_______________________,____
https://www.bilibili.com/video/av61770910,43678,0.9940625,11000,4,67,67,196,2,15000,______,_____
https://www.bilibili.com/video/av63191696,43688,0.51130787,11000,8,167,167,362,3,5237,________________________,_____
https://www.bilibili.com/video/av62794122,43685,0.793333333,11000,29,142,142,543,11,8160,____23_______,____
https://www.bilibili.com/video/av56243070,43637,0.098090278,11000,68,243,243,231,102,14000,__________pct_______,Atp__
https://www.bilibili.com/video/av62330779,43682,0.711550926,11000,72,304,304,659,35,56000,____________________,__FitNews
https://www.bilibili.com/video/av61384812,43676,0.46880787,11000,6,114,114,532,17,11000,4_________,____
https://www.bilibili.com/video/av55667704,43631,0.705347222,11000,9,82,82,223,5,6818,_______________________,_____
https://www.bilibili.com/video/av56409266,43638,0.521539352,11000,85,179,179,116,42,158000,102KG_____________,______
https://www.bilibili.com/video/av62942083,43686,0.759560185,11000,80,665,665,1279,122,56000,__ __ ____ _____________……,__YO__
https://www.bilibili.com/video/av63725686,43691,0.926886574,11000,1,51,51,284,332,378,2017________________,____
https://www.bilibili.com/video/av62943732,43686,0.793078704,11000,0,378,378,32,20,139000,_______________ | _____,____
https://www.bilibili.com/video/av64070714,43694,0.268333333,11000,8,52,52,55,29,496,00______,__EDC
https://www.bilibili.com/video/av61312411,43675,0.864212963,11000,1,93,93,1393,59,169,{_______}__Zumba____________[___],__-Summerland-
https://www.bilibili.com/video/av56375573,43638,0.20130787,11000,0,83,83,443,30,2149,______________Joinfit___(Exercise Bands),JOINFIT
https://www.bilibili.com/video/av54239868,43617,0.610347222,11000,2,191,191,583,33,21000,_______________3___5___50______,________
https://www.bilibili.com/video/av57966300,43651,0.826493056,11000,63,192,192,353,15,11000,_________________________________________,____Robert
https://www.bilibili.com/video/av55958619,43634,0.450347222,11000,318,455,455,286,56,47000,__UP_____ | ________,____
https://www.bilibili.com/video/av61554209,43677,0.602858796,11000,38,55,55,67,5,4229,___________,__PumpingIron
https://www.bilibili.com/video/av65501011,43704,0.416712963,11000,27,332,332,539,58,8358,______________,____-__
https://www.bilibili.com/video/av56157788,43636,0.712465278,11000,2,257,257,1717,125,30000,30___________,___
https://www.bilibili.com/video/av59100458,43660,0.377141204,11000,27,106,106,78,6,14000,__________________________,_____
https://www.bilibili.com/video/av57373536,43646,0.846967593,11000,4,114,114,354,9,10000,_______——_____,____
https://www.bilibili.com/video/av55465266,43629,0.744641204,11000,20,173,173,495,57,22000,__________________10_______________________,_______
https://www.bilibili.com/video/av59926184,43666,0.635810185,11000,75,309,309,131,66,14000,__________________,Jerry___
https://www.bilibili.com/video/av54475517,43619,0.806493056,11000,0,361,361,842,45,139000,______________________| ____,____
https://www.bilibili.com/video/av61150453,43674,0.751747685,11000,35,301,301,68,42,13000,________305_,ChubingL
https://www.bilibili.com/video/av59591096,43664,0.906550926,11000,84,462,462,210,7,45000,____________________________,______Chans-Li
https://www.bilibili.com/video/av61426503,43676,0.697303241,11000,5,144,144,274,7,186000,_________ ____3% ________,_____weibo
https://www.bilibili.com/video/av54810988,43624,0.375787037,11000,8,97,97,110,18,1614,______Powerlifting Motivation -brother hood  ______“_”__!     _________,____
https://www.bilibili.com/video/av57300311,43646,0.362025463,11000,5,96,96,789,13,8432,2019FITNESSSTAR,kuangner
https://www.bilibili.com/video/av55658168,43631,0.854398148,11000,52,189,189,129,4,52000,___|_____________________ |________ _______ | 0________~,_____
https://www.bilibili.com/video/av65820171,43706,0.350092593,11000,9,142,142,366,17,3942,___________________________,_____
https://www.bilibili.com/video/av55995222,43635,0.31318287,11000,21,411,411,797,26,232000,_TrainingPal___V_______________,____
https://www.bilibili.com/video/av57245631,43645,0.788078704,11000,1,268,268,919,70,72000,6_________________________,Sasha___
https://www.bilibili.com/video/av62119311,43681,0.314259259,11000,4,82,82,151,4,5237,__________________,_____
https://www.bilibili.com/video/av56883340,43642,0.611828704,11000,39,105,105,27,3,158000,__________,______
https://www.bilibili.com/video/av62699382,43685,0.798946759,11000,8,81,81,463,8,11000,________________________100_____________,_____FaceholeLab
https://www.bilibili.com/video/av54393260,43618,0.847615741,11000,9,127,127,195,13,7638,6_2______2018____________ZHY_,__zhy
https://www.bilibili.com/video/av58596497,43656,0.826655093,11000,14,114,114,985,41,10000,______/__________/___/____/__O__/____/____,_____
https://www.bilibili.com/video/av57344564,43646,0.683483796,11000,28,544,544,457,90,10000,__/______ | ________ | _______,#NAME?
https://www.bilibili.com/video/av65331663,43702,0.840162037,11000,66,320,320,110,50,13000,_____________-____,ChubingL
https://www.bilibili.com/video/av61118246,43674,0.601215278,11000,9,186,186,321,10,24000,_________________________,_______
https://www.bilibili.com/video/av63444801,43690,0.049328704,11000,45,260,260,62,3,14000,_________________________,Atp__
https://www.bilibili.com/video/av57184531,43645,0.351793981,11000,17,100,100,314,4,5267,_____,_____
https://www.bilibili.com/video/av54740272,43622,0.845844907,11000,15,66,66,179,7,440,___________1,__-WY
https://www.bilibili.com/video/av65400896,43703,0.417615741,11000,30,313,313,574,43,98000,_______5_____,Fit__App
https://www.bilibili.com/video/av60160524,43667,0.982986111,11000,7,69,69,210,5,14000,_______ ________ _______cool_,FitAndLife
https://www.bilibili.com/video/av64659211,43698,0.333946759,11000,78,482,482,423,20,37000,________________________,Gandy__
https://www.bilibili.com/video/av62274973,43682,0.420509259,11000,14,87,87,361,8,5267,_______,_____
https://www.bilibili.com/video/av62499649,43683,0.922152778,11000,122,420,420,505,35,68000,_____________________,FitEmpire____
https://www.bilibili.com/video/av58307702,43654,0.524247685,11000,16,323,323,850,122,22000,____________18____1__________,_______
https://www.bilibili.com/video/av54409260,43619,0.402962963,11000,4,107,107,281,4,10000,___________ ______________,____
https://www.bilibili.com/video/av65798463,43706,0.028368056,11000,49,146,146,31,6,17000,___________________,_____
https://www.bilibili.com/video/av55390467,43628,0.937314815,11000,48,92,92,68,5,11000,________,____
https://www.bilibili.com/video/av56625217,43640,0.083900463,11000,80,233,233,416,25,13000,_________________________________|______,_____
https://www.bilibili.com/video/av60499211,43670,0.175266204,11000,44,312,312,438,12,11000,_____________________________________________________,____Robert
https://www.bilibili.com/video/av63772053,43692,0.363854167,11000,10,146,146,137,18,13000,Aimee_______________________,Aimee____
https://www.bilibili.com/video/av54482458,43619,0.859247685,11000,1,96,96,700,12,24000,_____________O__________,____
https://www.bilibili.com/video/av62604422,43684,0.731736111,11000,42,352,352,381,23,37000,_______________________________,Gandy__
https://www.bilibili.com/video/av59292813,43661,0.75662037,11000,16,236,236,877,15,56000,__________________________,__FitNews
https://www.bilibili.com/video/av54400563,43618,0.906666667,11000,2,155,155,73,5,158000,_____________________,______
https://www.bilibili.com/video/av60478116,43670,0.50037037,11000,39,214,214,24,2,676,________________________55______,street-workout__
https://www.bilibili.com/video/av56448838,43638,0.733043981,11000,11,33,33,124,6,13000,________  ________,____
https://www.bilibili.com/video/av59133118,43660,0.616585648,11000,49,267,267,119,43,13000,____130kg________,ChubingL
https://www.bilibili.com/video/av63811557,43692,0.618229167,11000,17,106,106,430,5,2677,_________________,____
https://www.bilibili.com/video/av58696819,43657,0.352696759,11000,10,115,115,565,19,2886,2019 Muscle Mania Ms.Bikini Yoon Da Yeon,DD-745-Brush
https://www.bilibili.com/video/av56471967,43638,0.863668981,11000,11,86,86,42,13,322,__________425kg___________,_____
https://www.bilibili.com/video/av62669766,43684,0.917048611,11000,14,224,224,1407,107,1048,[___________|30__|___|______]____________,_______
https://www.bilibili.com/video/av63115129,43687,0.874803241,11000,7,51,51,133,13,17000,Bradley Martyn - ________________,_____
https://www.bilibili.com/video/av62201671,43681,0.8415625,11000,32,91,91,185,31,4664,______________________(____),________
https://www.bilibili.com/video/av54595845,43621,0.41431713,11000,6,130,130,34,6,158000,_____VS____,______
https://www.bilibili.com/video/av63774761,43692,0.364143519,11000,2,65,65,79,1,2080,________________________0,_____
https://www.bilibili.com/video/av54562918,43623,0.320509259,11000,84,494,494,425,106,158000,_________,______
https://www.bilibili.com/video/av62641918,43684,0.775717593,11000,12,86,86,78,30,12000,1____10________________,UP__
https://www.bilibili.com/video/av57461546,43647,0.875520833,11000,4,27,27,31,34,1626,454kg___________JISA_,______
https://www.bilibili.com/video/av61598159,43677,0.813020833,11000,42,258,258,248,5,17000,_________,____
https://www.bilibili.com/video/av58027235,43652,0.372881944,11000,19,112,112,744,10,3364,__2017WBFF_____ ____,_____
https://www.bilibili.com/video/av57984413,43651,0.910578704,11000,6,99,99,865,44,14000,__2_Cup_____ _______ 6 ___ ___________ ________·____________,____
https://www.bilibili.com/video/av62404615,43683,0.875115741,11000,25,347,347,512,24,11000,b______up_______+_____________220kg______,__Ys
https://www.bilibili.com/video/av58368798,43654,0.869976852,11000,17,181,181,120,17,9906,________________,_______
https://www.bilibili.com/video/av55345978,43628,0.797048611,11000,11,105,105,364,5,15000,__________________,_____
https://www.bilibili.com/video/av65512964,43704,0.061099537,11000,54,197,197,119,46,17000,_____/___,RobertHung
https://www.bilibili.com/video/av59309279,43661,0.868668981,11000,46,179,179,94,9,24000,DMS___ ____________ ____,_H____
https://www.bilibili.com/video/av54952826,43624,0.724444444,11000,68,194,194,584,19,56000,_________________________  | _PS:_______________,__FitNews
https://www.bilibili.com/video/av61716405,43678,0.892858796,11000,5,44,44,85,11,1436,(7_)10____+30____ | _________________,______
https://www.bilibili.com/video/av54333060,43619,0.500439815,11000,34,376,376,185,14,47000,_____|_____________,____
https://www.bilibili.com/video/av56645082,43640,0.403101852,11000,19,76,76,224,6,4250,____________27(__ ___ ___ ___),__Uaena___
https://www.bilibili.com/video/av65412747,43703,0.507037037,11000,270,371,371,46,21,39000,__________________________________________________________,_____
https://www.bilibili.com/video/av63705881,43691,0.841284722,11000,7,100,100,136,7,4664,_______________________,________
https://www.bilibili.com/video/av63633753,43691,0.430636574,11000,2,68,68,68,14,13000,____________,____
https://www.bilibili.com/video/av63064955,43687,0.645428241,11000,37,91,91,220,8,5859,____________ _____ _______,Youtube___
https://www.bilibili.com/video/av62486166,43683,0.752210648,11000,12,78,78,246,2,5267,____,_____
https://www.bilibili.com/video/av56177766,43644,0.504479167,11000,10,117,117,264,11,15000,_______________?,_____
https://www.bilibili.com/video/av59348409,43662,0.045520833,10000,23,116,116,81,15,8653,_______________ _ _____pro____—___|____,_______
https://www.bilibili.com/video/av57465625,43647,0.710729167,10000,2,19,19,9,4,7,_____________,_____
https://www.bilibili.com/video/av58879680,43658,0.670787037,10000,18,65,65,32,21,888,________,______
https://www.bilibili.com/video/av55346627,43628,0.732766204,10000,74,402,402,343,28,232000,_Men&#39;s Health______,____
https://www.bilibili.com/video/av62251053,43682,0.126574074,10000,2,134,134,356,5,5237,_________________________,_____
https://www.bilibili.com/video/av58672486,43657,0.013113426,10000,167,463,463,61,11,39000,_________________________212________________________________________________,_____
https://www.bilibili.com/video/av56176122,43636,0.79193287,10000,25,404,404,353,34,38000,____=___3___________________________~,__Tang
https://www.bilibili.com/video/av55592457,43630,0.943310185,10000,37,216,216,72,46,14000,____________,Atp__
https://www.bilibili.com/video/av58947569,43659,0.091516204,10000,12,149,149,347,9,11000,______________________,____Robert
https://www.bilibili.com/video/av55516402,43630,0.291678241,10000,67,202,202,170,45,7638,__________51___________posing_age is just a number__ZHY_,__zhy
https://www.bilibili.com/video/av55498890,43629,0.998622685,10000,17,175,175,649,56,8021,_______________,____Video
https://www.bilibili.com/video/av57111267,43644,0.834016204,10000,27,277,277,523,13,18000,___________—_________TRX_____,_____
https://www.bilibili.com/video/av60285252,43668,0.758275463,10000,30,282,282,790,26,56000,________ + _______,__FitNews
https://www.bilibili.com/video/av59272075,43661,0.649444444,10000,20,324,324,614,37,26000,__Part3__________&amp;_____,____RealFit
https://www.bilibili.com/video/av65638771,43705,0.503819444,10000,38,203,203,34,17,365000,__________________@thefittestquinn BGM@In the Middle - Morgan Bain,___28
https://www.bilibili.com/video/av60643643,43671,0.168333333,10000,11,138,138,527,18,87,____________ Best ever in Sweden,_______
https://www.bilibili.com/video/av65395882,43703,0.365046296,10000,5,38,38,155,11,342,________________________,____
https://www.bilibili.com/video/av61124365,43674,0.6453125,10000,16,190,190,84,1,12000,_______________DAY 3_,HAHA__
https://www.bilibili.com/video/av63389903,43689,0.769027778,10000,3,138,138,603,25,10000,__5_______15____________5CM_,____
https://www.bilibili.com/video/av56096125,43635,0.741203704,10000,18,162,162,340,34,56000,&quot;__&quot;____________ | _________________,__FitNews
https://www.bilibili.com/video/av58595056,43656,0.627094907,10000,105,176,176,195,79,55000,30_________Day3-________,____
https://www.bilibili.com/video/av62117736,43681,0.566157407,10000,96,425,425,294,21,33000,______________ | _______ _______ | _____,___
https://www.bilibili.com/video/av56050855,43635,0.340949074,10000,46,417,417,588,62,49000,____________| 20____3___ | __2_____,_____
https://www.bilibili.com/video/av55905758,43633,0.815,10000,22,67,67,64,10,132000,_______________________=_=,Charmin___
https://www.bilibili.com/video/av63872699,43694,0.333703704,10000,90,403,403,55,31,139000,_________________________ | ___VLOG,____
https://www.bilibili.com/video/av65547144,43704,0.483136574,10000,53,182,182,42,6,158000,_________________,______
https://www.bilibili.com/video/av56207993,43636,0.79369213,10000,23,119,119,201,25,14,80______________________________,________
https://www.bilibili.com/video/av60262067,43668,0.833796296,10000,62,91,91,57,81,4143,_______________________,___
https://www.bilibili.com/video/av55742226,43632,0.420474537,10000,23,117,117,21,25,158000,_________440KG__,______
https://www.bilibili.com/video/av57359552,43646,0.75724537,10000,114,137,137,51,35,23000,2019________70______________________ 06.30,_____2017
https://www.bilibili.com/video/av61710108,43678,0.601539352,10000,17,217,217,162,41,70000,________________20__7.1____________,___
https://www.bilibili.com/video/av57476916,43648,0.50005787,10000,12,177,177,140,8,365000,"_____________@iron_sculpted BGM@Zella Day,Baby E - Mustang Kids",___28
https://www.bilibili.com/video/av57830471,43650,0.780763889,10000,5,121,121,408,8,10000,_________________——_______,____
https://www.bilibili.com/video/av63769015,43692,0.321365741,10000,66,215,215,28,5,24000,_21______DAY3 ____________~_________________3_10km__________________,SalutMaggy58
https://www.bilibili.com/video/av54748497,43622,0.888761574,10000,45,188,188,165,26,158000,3_________________,______
https://www.bilibili.com/video/av62461749,43683,0.628969907,10000,23,169,169,48,21,42000,_____________________19______41____-______________~,lusion__
https://www.bilibili.com/video/av58487781,43655,0.796331019,10000,128,376,376,217,32,24000,__________ ____ ______ ___,_H____
https://www.bilibili.com/video/av63967670,43693,0.662013889,10000,198,429,429,46,16,39000,__2020_______________________________________188_________________________,_____
https://www.bilibili.com/video/av58639921,43656,0.847800926,10000,6,74,74,358,7,148000,_________ahyoung_hwang_____________________________,___C_
https://www.bilibili.com/video/av63548598,43690,0.903460648,10000,77,414,414,38,10,139000,________________  | ___Vlog,____
https://www.bilibili.com/video/av65862346,43706,0.658703704,10000,213,495,495,64,18,39000,___________________________________________________2______________,_____
https://www.bilibili.com/video/av59489853,43663,0.064189815,10000,4,101,101,421,7,5574,_________________,______
https://www.bilibili.com/video/av62461508,43683,0.875115741,10000,22,281,281,328,72,10000,__________________,_____
https://www.bilibili.com/video/av57917689,43651,0.512048611,10000,15,153,153,216,12,42000,_________________________ - __________,____
https://www.bilibili.com/video/av57854947,43650,0.872962963,10000,4,119,119,127,8,58000,_____________________________,_____
https://www.bilibili.com/video/av55745738,43632,0.440208333,10000,92,132,132,110,139,6062,IPF___59___,Bulldozer_Silvar
https://www.bilibili.com/video/av60510258,43670,0.387199074,10000,26,107,107,202,14,4229,____________,__PumpingIron
https://www.bilibili.com/video/av61894587,43679,0.752256944,10000,76,664,664,1233,186,56000,___3_________4__________,__YO__
https://www.bilibili.com/video/av61245760,43675,0.708402778,10000,28,445,445,876,99,232000,_Men&#39;s Health___________________,____
https://www.bilibili.com/video/av64990336,43700,0.584652778,10000,5,46,46,31,80,864,_10______________,___
https://www.bilibili.com/video/av57010648,43643,0.719212963,10000,11,94,94,107,6,27000,2019__________ _________,____toMuscleTV
https://www.bilibili.com/video/av64410500,43696,0.648657407,10000,10,109,109,1217,62,46000,_____ _________+____+_______+_______+_____Pamela Rf____________________,ItsAnika
https://www.bilibili.com/video/av60222271,43668,0.410844907,10000,126,253,253,39,4,39000,____2_____________________________________________________kim__,_____
https://www.bilibili.com/video/av55405579,43629,0.028761574,10000,6,95,95,170,32,13000,______ _________,Aimee____
https://www.bilibili.com/video/av56889135,43642,0.637025463,10000,8,191,191,824,14,24000,_______________________,____
https://www.bilibili.com/video/av55437015,43629,0.531643519,10000,44,265,265,94,19,216000,_Channel Lean_________Da Bull________,ChanneLLean
https://www.bilibili.com/video/av57961731,43654,0.312743056,10000,20,129,129,623,36,33000,___________________________________________7____,___yopride__
https://www.bilibili.com/video/av59221794,43661,0.162546296,10000,76,167,167,215,47,75,_________________2019_______,_____
https://www.bilibili.com/video/av60167398,43667,0.894259259,10000,9,56,56,13,1,4225,__________________,__PumpingIron
